team,symbol,trade_type,entry_date,exit_date,holding_days,qty,entry_price,exit_price,total_pl_usd,pct_return,trade_result,pct_portfolio,risk_level,hold_type
Eat My Stocks,UNH,Long,2025-05-29,2025-06-26,28,100,296.88,302.57,569.0,1.92,Positive,2.9688,Low-Risk,Long-Hold
Eat My Stocks,JBLU,Long,2025-06-05,2025-06-26,21,6000,5.0,4.21,-4740.0,-15.8,Negative,3.0,Low-Risk,Long-Hold
Eat My Stocks,RGTI,Long,2025-06-12,2025-06-26,14,2100,12.65,11.24,-2961.0,-11.15,Negative,2.6565,Low-Risk,Long-Hold
Eat My Stocks,GIS,Long,2025-05-08,2025-07-17,70,375,54.37,50.34,-1511.25,-7.41,Negative,2.0389,Low-Risk,Long-Hold
Eat My Stocks,IMNN,Long,2025-06-12,2025-07-17,35,22000,1.66,0.5,-25520.0,-69.88,Negative,3.652,Low-Risk,Long-Hold
Eat My Stocks,ELF,Long,2025-06-12,2025-07-17,35,160,124.25,108.03,-2595.2,-13.05,Negative,1.988,Low-Risk,Long-Hold
Eat My Stocks,MAR,Long,2025-05-08,2025-07-24,83,75,255.99,274.0,1350.75,7.04,Positive,1.9199,Low-Risk,Long-Hold
Eat My Stocks,AAPL,Long,2025-05-08,2025-07-24,83,110,197.74,215.04,1903.0,8.75,Positive,2.1751,Low-Risk,Long-Hold
Eat My Stocks,LOW,Long,2025-05-08,2025-07-24,83,95,224.45,227.06,247.95,1.16,Positive,2.1323,Low-Risk,Long-Hold
Eat My Stocks,LOW,Long,2025-05-22,2025-07-24,69,90,227.45,227.06,-35.1,-0.17,Negative,2.0471,Low-Risk,Long-Hold
Eat My Stocks,IBM,Long,2025-05-08,2025-07-24,83,80,254.99,261.04,484.0,2.37,Positive,2.0399,Low-Risk,Long-Hold
Eat My Stocks,HD,Long,2025-06-12,2025-07-24,48,30,361.06,374.22,394.8,3.64,Positive,1.0832,Low-Risk,Long-Hold
Eat My Stocks,DIS,Long,2025-05-08,2025-07-24,83,195,103.97,122.6,3632.85,17.92,Positive,2.0274,Low-Risk,Long-Hold
Eat My Stocks,META,Long,2025-05-08,2025-07-24,83,35,606.29,716.57,3859.8,18.19,Positive,2.122,Low-Risk,Long-Hold
Eat My Stocks,PLTR,Long,2025-05-08,2025-07-24,83,185,112.33,154.97,7888.4,37.96,Positive,2.0781,Low-Risk,Long-Hold
Eat My Stocks,PLTR,Long,2025-05-22,2025-07-24,69,165,121.93,154.97,5451.6,27.1,Positive,2.0118,Low-Risk,Long-Hold
Eat My Stocks,PLTR,Long,2025-05-29,2025-07-24,62,165,125.41,154.97,4877.4,23.57,Positive,2.0693,Low-Risk,Long-Hold
Eat My Stocks,PLTR,Long,2025-06-05,2025-07-24,55,230,129.32,154.97,5899.5,19.83,Positive,2.9744,Low-Risk,Long-Hold
Eat My Stocks,PLTR,Long,2025-06-26,2025-07-24,34,360,144.97,154.97,3600.0,6.9,Positive,5.2189,Low-Risk,Long-Hold
Eat My Stocks,PLTR,Long,2025-06-26,2025-07-24,34,360,144.97,154.97,3600.0,6.9,Positive,5.2189,Low-Risk,Long-Hold
Eat My Stocks,PLTR,Long,2025-07-10,2025-07-24,20,350,143.38,154.97,4056.5,8.08,Positive,5.0183,Low-Risk,Long-Hold
Eat My Stocks,NOC,Long,2025-05-08,2025-07-24,83,40,487.59,572.29,3388.0,17.37,Positive,1.9504,Low-Risk,Long-Hold
Eat My Stocks,LMT,Long,2025-05-08,2025-07-24,83,43,472.66,424.27,-2080.77,-10.24,Negative,2.0324,Low-Risk,Long-Hold
Eat My Stocks,LUV,Long,2025-05-08,2025-07-24,83,750,30.73,33.34,1957.5,8.49,Positive,2.3047,Low-Risk,Long-Hold
Eat My Stocks,LPX,Long,2025-05-08,2025-07-24,83,220,90.49,88.4,-459.8,-2.31,Negative,1.9908,Low-Risk,Long-Hold
Eat My Stocks,MU,Long,2025-05-08,2025-07-24,83,245,84.25,112.09,6820.8,33.04,Positive,2.0641,Low-Risk,Long-Hold
Eat My Stocks,NVDA,Long,2025-05-08,2025-07-24,83,170,118.48,173.71,9389.1,46.62,Positive,2.0142,Low-Risk,Long-Hold
Eat My Stocks,NVDA,Long,2025-05-29,2025-07-24,62,155,142.24,173.71,4877.85,22.12,Positive,2.2047,Low-Risk,Long-Hold
Eat My Stocks,NVDA,Long,2025-06-05,2025-07-24,55,150,142.15,173.71,4734.0,22.2,Positive,2.1322,Low-Risk,Long-Hold
Eat My Stocks,NVDA,Long,2025-06-26,2025-07-24,34,475,155.98,173.71,8421.75,11.37,Positive,7.4091,Low-Risk,Long-Hold
Eat My Stocks,TSLA,Long,2025-05-08,2025-07-24,83,73,279.63,303.14,1716.23,8.41,Positive,2.0413,Low-Risk,Long-Hold
Eat My Stocks,TSLA,Long,2025-06-26,2025-07-24,34,73,324.61,303.14,-1567.31,-6.61,Negative,2.3697,Low-Risk,Long-Hold
Eat My Stocks,APP,Long,2025-05-08,2025-07-24,83,65,344.0,362.96,1232.4,5.51,Positive,2.236,Low-Risk,Long-Hold
Eat My Stocks,WY,Long,2025-05-08,2025-07-24,83,785,25.95,25.49,-361.1,-1.77,Negative,2.0371,Low-Risk,Long-Hold
Eat My Stocks,CVS,Long,2025-05-08,2025-07-24,83,300,66.98,59.74,-2172.0,-10.81,Negative,2.0094,Low-Risk,Long-Hold
Eat My Stocks,AVGO,Long,2025-05-08,2025-07-24,83,100,208.0,289.62,8162.0,39.24,Positive,2.08,Low-Risk,Long-Hold
Eat My Stocks,AVGO,Long,2025-05-22,2025-07-24,69,90,228.34,289.62,5515.2,26.84,Positive,2.0551,Low-Risk,Long-Hold
Eat My Stocks,GD,Long,2025-05-08,2025-07-24,83,75,270.37,315.83,3409.5,16.81,Positive,2.0278,Low-Risk,Long-Hold
Eat My Stocks,GD,Long,2025-07-17,2025-07-24,13,20,299.83,315.83,320.0,5.34,Positive,0.5997,Low-Risk,Long-Hold
Eat My Stocks,MTZ,Long,2025-05-15,2025-07-24,76,320,154.61,182.54,8937.6,18.06,Positive,4.9475,Low-Risk,Long-Hold
Eat My Stocks,PRIM,Long,2025-05-15,2025-07-24,76,650,76.71,90.65,9061.0,18.17,Positive,4.9861,Low-Risk,Long-Hold
Eat My Stocks,CVX,Long,2025-05-15,2025-07-24,76,180,140.1,155.62,2793.6,11.08,Positive,2.5218,Low-Risk,Long-Hold
Eat My Stocks,XOM,Long,2025-05-15,2025-07-24,76,115,106.3,110.66,501.4,4.1,Positive,1.2224,Low-Risk,Long-Hold
Eat My Stocks,SWK,Long,2025-05-15,2025-07-24,76,350,71.01,72.71,595.0,2.39,Positive,2.4853,Low-Risk,Long-Hold
Eat My Stocks,AMD,Long,2025-05-15,2025-07-24,76,430,117.02,162.61,19603.7,38.96,Positive,5.0319,Low-Risk,Long-Hold
Eat My Stocks,AMD,Long,2025-05-29,2025-07-24,62,180,115.39,162.61,8499.6,40.92,Positive,2.077,Low-Risk,Long-Hold
Eat My Stocks,BA,Long,2025-05-15,2025-07-24,76,240,207.31,233.66,6324.0,12.71,Positive,4.9754,Low-Risk,Long-Hold
Eat My Stocks,WMT,Long,2025-05-15,2025-07-24,76,515,94.28,96.61,1199.95,2.47,Positive,4.8554,Low-Risk,Long-Hold
Eat My Stocks,COST,Long,2025-05-15,2025-07-24,76,50,992.65,935.89,-2838.0,-5.72,Negative,4.9633,Low-Risk,Long-Hold
Eat My Stocks,COST,Long,2025-06-05,2025-07-24,55,20,1050.0,935.89,-2282.2,-10.87,Negative,2.1,Low-Risk,Long-Hold
Eat My Stocks,DAL,Long,2025-05-15,2025-07-24,76,1000,50.58,55.34,4760.0,9.41,Positive,5.058,Low-Risk,Long-Hold
Eat My Stocks,DAL,Long,2025-07-17,2025-07-24,13,180,56.3,55.34,-172.8,-1.71,Negative,1.0134,Low-Risk,Long-Hold
Eat My Stocks,BKNG,Long,2025-05-22,2025-07-24,69,4,5297.49,5710.24,1651.0,7.79,Positive,2.119,Low-Risk,Long-Hold
Eat My Stocks,CRWV,Long,2025-05-22,2025-07-24,69,185,112.14,122.06,1835.2,8.85,Positive,2.0746,Low-Risk,Long-Hold
Eat My Stocks,CRWV,Long,2025-06-05,2025-07-24,55,130,155.73,122.06,-4377.1,-21.62,Negative,2.0245,Low-Risk,Long-Hold
Eat My Stocks,CRWV,Long,2025-06-26,2025-07-24,34,315,164.15,122.06,-13258.35,-25.64,Negative,5.1707,Low-Risk,Long-Hold
Eat My Stocks,NEE,Long,2025-05-22,2025-07-24,69,280,68.8,71.72,817.6,4.24,Positive,1.9264,Low-Risk,Long-Hold
Eat My Stocks,PANW,Long,2025-05-22,2025-07-24,69,110,183.01,199.81,1848.0,9.18,Positive,2.0131,Low-Risk,Long-Hold
Eat My Stocks,JNJ,Long,2025-05-22,2025-07-24,69,130,152.7,169.21,2146.3,10.81,Positive,1.9851,Low-Risk,Long-Hold
Eat My Stocks,KO,Long,2025-05-22,2025-07-24,69,300,71.78,69.13,-795.0,-3.69,Negative,2.1534,Low-Risk,Long-Hold
Eat My Stocks,KO,Long,2025-06-05,2025-07-24,55,280,71.38,69.13,-630.0,-3.15,Negative,1.9986,Low-Risk,Long-Hold
Eat My Stocks,HNGE,Long,2025-05-29,2025-07-24,62,720,41.19,45.9,3391.2,11.43,Positive,2.9657,Low-Risk,Long-Hold
Eat My Stocks,TDOC,Long,2025-05-29,2025-07-24,62,4400,7.08,8.27,5236.0,16.81,Positive,3.1152,Low-Risk,Long-Hold
Eat My Stocks,CRM,Long,2025-05-29,2025-07-24,62,110,263.59,266.49,319.0,1.1,Positive,2.8995,Low-Risk,Long-Hold
Eat My Stocks,NVO,Long,2025-05-29,2025-07-24,62,440,69.16,70.59,629.2,2.07,Positive,3.043,Low-Risk,Long-Hold
Eat My Stocks,RBLX,Long,2025-05-29,2025-07-24,62,355,85.01,118.79,11991.9,39.74,Positive,3.0179,Low-Risk,Long-Hold
Eat My Stocks,RBLX,Long,2025-07-10,2025-07-24,20,250,106.87,118.79,2980.0,11.15,Positive,2.6718,Low-Risk,Long-Hold
Eat My Stocks,RBLX,Long,2025-07-17,2025-07-24,13,199,118.8,118.79,-1.99,-0.01,Negative,2.3641,Low-Risk,Long-Hold
Eat My Stocks,ORCL,Long,2025-05-29,2025-07-24,62,185,165.25,243.34,14446.65,47.26,Positive,3.0571,Low-Risk,Long-Hold
Eat My Stocks,ORCL,Long,2025-06-26,2025-07-24,34,200,212.0,243.34,6268.0,14.78,Positive,4.24,Low-Risk,Long-Hold
Eat My Stocks,U,Long,2025-05-29,2025-07-24,62,1250,24.77,33.61,11050.0,35.69,Positive,3.0962,Low-Risk,Long-Hold
Eat My Stocks,AMZN,Long,2025-05-29,2025-07-24,62,145,208.07,232.0,3469.85,11.5,Positive,3.017,Low-Risk,Long-Hold
Eat My Stocks,ACMR,Long,2025-06-05,2025-07-24,55,900,23.15,29.94,6111.0,29.33,Positive,2.0835,Low-Risk,Long-Hold
Eat My Stocks,ACMR,Long,2025-07-17,2025-07-24,13,250,29.66,29.94,70.0,0.94,Positive,0.7415,Low-Risk,Long-Hold
Eat My Stocks,VZ,Long,2025-06-05,2025-07-24,55,465,43.32,42.99,-153.45,-0.76,Negative,2.0144,Low-Risk,Long-Hold
Eat My Stocks,PEP,Long,2025-06-05,2025-07-24,55,230,131.2,144.41,3038.3,10.07,Positive,3.0176,Low-Risk,Long-Hold
Eat My Stocks,UL,Long,2025-06-05,2025-07-24,55,320,63.31,60.99,-742.4,-3.66,Negative,2.0259,Low-Risk,Long-Hold
Eat My Stocks,AMDL,Long,2025-06-26,2025-07-24,34,2950,9.02,10.99,5811.5,21.84,Positive,2.6609,Low-Risk,Long-Hold
Eat My Stocks,SHOP,Long,2025-06-26,2025-07-24,34,440,113.52,122.01,3735.6,7.48,Positive,4.9949,Low-Risk,Long-Hold
Eat My Stocks,MELI,Long,2025-07-10,2025-07-24,20,15,2438.66,2388.66,-750.0,-2.05,Negative,3.658,Low-Risk,Long-Hold
Eat My Stocks,ROAD,Long,2025-07-10,2025-07-24,20,350,105.04,103.84,-420.0,-1.14,Negative,3.6764,Low-Risk,Long-Hold
Eat My Stocks,ROAD,Long,2025-07-17,2025-07-24,13,100,111.08,103.84,-724.0,-6.52,Negative,1.1108,Low-Risk,Long-Hold
Eat My Stocks,UAL,Long,2025-07-17,2025-07-24,13,120,91.89,90.9,-118.8,-1.08,Negative,1.1027,Low-Risk,Long-Hold
Eat My Stocks,TOST,Long,2025-07-17,2025-07-24,13,200,46.98,47.98,200.0,2.13,Positive,0.9396,Low-Risk,Long-Hold
Eat My Stocks,VEEV,Long,2025-07-17,2025-07-24,13,25,281.34,291.29,248.75,3.54,Positive,0.7033,Low-Risk,Long-Hold
Brian Smith,COST,Long,2025-05-09,2025-05-13,4,300,1004.61,1012.55,2382.0,0.79,Positive,30.1383,High-Risk,Short-Hold
Brian Smith,MSTR,Long,2025-05-13,2025-05-13,0,100,406.7,407.82,112.0,0.28,Positive,4.067,Low-Risk,Short-Hold
Brian Smith,COST,Long,2025-05-09,2025-05-13,4,150,1004.61,1012.26,1147.5,0.76,Positive,15.0692,High-Risk,Short-Hold
Brian Smith,WMT,Long,2025-05-09,2025-05-13,4,484,96.86,96.56,-145.2,-0.31,Negative,4.688,Low-Risk,Short-Hold
Brian Smith,MAR,Long,2025-05-13,2025-05-21,8,262,274.3936,263.89,-2751.94,-3.83,Negative,7.1891,Low-Risk,Long-Hold
Brian Smith,MSTR,Long,2025-05-13,2025-05-21,8,150,406.7,415.92,1383.0,2.27,Positive,6.1005,Low-Risk,Long-Hold
Brian Smith,AAPL,Long,2025-05-13,2025-05-21,8,573,207.0754,205.12,-1120.44,-0.94,Negative,11.8654,High-Risk,Long-Hold
Brian Smith,CVX,Long,2025-05-09,2025-05-21,12,312,138.48,136.64,-574.08,-1.33,Negative,4.3206,Low-Risk,Long-Hold
Brian Smith,SMMT,Long,2025-05-13,2025-05-21,8,2653,24.3479,24.13,-578.13,-0.9,Negative,6.4595,Low-Risk,Long-Hold
Brian Smith,CVNA,Long,2025-05-13,2025-05-21,8,549,290.4448,294.17,2045.13,1.28,Positive,15.9454,High-Risk,Long-Hold
Brian Smith,TSLA,Short,2025-06-06,2025-06-11,5,284,298.84,334.4,-10099.04,-11.9,Negative,8.4871,High-Risk,Short-Hold
Brian Smith,SMMT,Long,2025-05-13,2025-07-02,50,1347,24.34,21.24,-4175.7,-12.74,Negative,3.2786,Low-Risk,Long-Hold
Brian Smith,MSTR,Long,2025-05-13,2025-07-02,50,100,406.7,383.35,-2335.0,-5.74,Negative,4.067,Low-Risk,Long-Hold
Brian Smith,TGLS,Long,2025-05-21,2025-07-02,42,519,84.36,76.02,-4328.46,-9.89,Negative,4.3783,Low-Risk,Long-Hold
Brian Smith,DG,Long,2025-07-02,2025-07-09,7,1379,115.58,112.5,-4247.32,-2.66,Negative,15.9385,High-Risk,Long-Hold
Brian Smith,AAPL,Long,2025-05-13,2025-07-18,66,127,211.4,210.24,-147.32,-0.55,Negative,2.6848,Low-Risk,Long-Hold
Brian Smith,ADBE,Long,2025-05-21,2025-07-18,58,78,414.86,365.15,-3877.38,-11.98,Negative,3.2359,Low-Risk,Long-Hold
Brian Smith,ALB,Long,2025-07-16,2025-07-18,2,6374,70.8204,78.67,50033.24,11.08,Positive,45.1409,High-Risk,Short-Hold
Brian Smith,BITX,Long,2025-07-09,2025-07-18,9,10658,55.71,64.91,98053.6,16.51,Positive,59.3757,High-Risk,Long-Hold
Brian Smith,CCL,Long,2025-05-21,2025-07-18,58,1028,22.49,29.49,7196.0,31.12,Positive,2.312,Low-Risk,Long-Hold
Brian Smith,CVNA,Long,2025-05-13,2025-07-18,66,192,293.79,340.82,9029.76,16.01,Positive,5.6408,Low-Risk,Long-Hold
Brian Smith,COST,Long,2025-05-09,2025-07-18,70,50,1004.61,956.7,-2395.5,-4.77,Negative,5.023,Low-Risk,Long-Hold
Brian Smith,CVX,Long,2025-05-09,2025-07-18,70,188,138.48,152.12,2564.32,9.85,Positive,2.6034,Low-Risk,Long-Hold
Brian Smith,DLTR,Long,2025-07-02,2025-07-18,16,1633,100.91,109.39,13847.84,8.4,Positive,16.4786,High-Risk,Long-Hold
Brian Smith,JPM,Long,2025-05-13,2025-07-18,66,190,262.6589,290.24,5240.4,10.5,Positive,4.9905,Low-Risk,Long-Hold
Brian Smith,KO,Long,2025-05-13,2025-07-18,66,723,69.0477,70.66,1165.72,2.34,Positive,4.9921,Low-Risk,Long-Hold
Brian Smith,TSM,Long,2025-06-04,2025-07-18,44,428,201.38,241.73,17269.8,20.04,Positive,8.6191,High-Risk,Long-Hold
Brian Smith,RCL,Long,2025-05-21,2025-07-18,58,101,244.5,350.9,10746.4,43.52,Positive,2.4695,Low-Risk,Long-Hold
Brian Smith,WMT,Long,2025-05-09,2025-07-18,70,516,96.86,95.13,-892.68,-1.79,Negative,4.998,Low-Risk,Long-Hold
Brian Smith,MAR,Long,2025-05-13,2025-07-18,66,103,274.76,271.89,-295.61,-1.04,Negative,2.83,Low-Risk,Long-Hold
Brian Smith,LLY,Long,2025-05-21,2025-07-18,58,27,747.07,769.83,614.52,3.05,Positive,2.0171,Low-Risk,Long-Hold
Brian Smith,META,Long,2025-05-21,2025-07-18,58,100,631.5,694.4,6290.0,9.96,Positive,6.315,Low-Risk,Long-Hold
Brian Smith,NCLH,Long,2025-07-02,2025-07-18,16,4240,21.04,23.64,11024.0,12.36,Positive,8.921,High-Risk,Long-Hold
Brian Smith,PEP,Long,2025-05-13,2025-07-18,66,381,130.9112,145.07,5394.49,10.82,Positive,4.9877,Low-Risk,Long-Hold
Brian Smith,NVDA,Long,2025-05-13,2025-07-18,66,2400,124.7608,172.76,115198.0,38.47,Positive,29.9426,High-Risk,Long-Hold
Brian Smith,SSD,Long,2025-05-21,2025-07-18,58,106,158.48,158.8,33.92,0.2,Positive,1.6799,Low-Risk,Long-Hold
Seventh Sense Investing,COOK,Long,2025-05-09,2025-05-16,7,70652,1.43,1.46,2119.56,2.1,Positive,10.1032,High-Risk,Long-Hold
Seventh Sense Investing,CRCT,Long,2025-05-09,2025-05-23,14,3987,6.31,6.01,-1196.1,-4.75,Negative,2.5158,Low-Risk,Long-Hold
Seventh Sense Investing,AMC,Long,2025-05-09,2025-05-23,14,17618,2.74,3.16,7399.56,15.33,Positive,4.8273,Low-Risk,Long-Hold
Seventh Sense Investing,LCID,Long,2025-05-09,2025-05-23,14,13285,2.33,2.61,3719.8,12.02,Positive,3.0954,Low-Risk,Long-Hold
Seventh Sense Investing,EQT,Long,2025-05-16,2025-05-23,7,500,55.99,55.3,-345.0,-1.23,Negative,2.7995,Low-Risk,Long-Hold
Seventh Sense Investing,KO,Long,2025-05-09,2025-05-23,14,400,71.05,71.51,184.0,0.65,Positive,2.842,Low-Risk,Long-Hold
Seventh Sense Investing,HD,Long,2025-05-09,2025-05-30,21,90,363.5,366.36,257.4,0.79,Positive,3.2715,Low-Risk,Long-Hold
Seventh Sense Investing,DIA,Long,2025-05-09,2025-05-30,21,324,414.44,422.16,2501.28,1.86,Positive,13.4279,High-Risk,Long-Hold
Seventh Sense Investing,EXR,Long,2025-05-09,2025-05-30,21,851,147.95,150.36,2050.91,1.63,Positive,12.5905,High-Risk,Long-Hold
Seventh Sense Investing,MSTR,Long,2025-05-16,2025-05-30,14,10,399.51,369.0,-305.1,-7.64,Negative,0.3995,Low-Risk,Long-Hold
Seventh Sense Investing,WEN,Long,2025-05-09,2025-05-30,21,1972,12.08,11.07,-1991.72,-8.36,Negative,2.3822,Low-Risk,Long-Hold
Seventh Sense Investing,JKS,Long,2025-05-16,2025-05-30,14,2000,19.35,18.07,-2560.0,-6.61,Negative,3.87,Low-Risk,Long-Hold
Seventh Sense Investing,COOK,Long,2025-05-09,2025-06-02,24,132611,1.44,1.4,-5304.43,-2.78,Negative,19.096,High-Risk,Long-Hold
Seventh Sense Investing,WMT,Short,2025-05-16,2025-06-06,21,90,96.0,98.42,-217.8,-2.52,Negative,0.864,Low-Risk,Long-Hold
Seventh Sense Investing,F,Long,2025-05-09,2025-06-06,28,7211,10.36,10.16,-1442.2,-1.93,Negative,7.4706,Low-Risk,Long-Hold
Seventh Sense Investing,NUS,Long,2025-05-09,2025-06-13,35,3585,6.67,7.85,4230.3,17.69,Positive,2.3912,Low-Risk,Long-Hold
Seventh Sense Investing,M,Short,2025-06-13,2025-06-16,3,840,11.52,11.44,67.2,0.69,Positive,0.9677,Low-Risk,Short-Hold
Seventh Sense Investing,WCC,Short,2025-06-13,2025-06-16,3,57,175.53,175.09,25.08,0.25,Positive,1.0005,Low-Risk,Short-Hold
Seventh Sense Investing,ICE,Short,2025-06-13,2025-06-16,3,56,178.18,180.55,-132.72,-1.33,Negative,0.9978,Low-Risk,Short-Hold
Seventh Sense Investing,TM,Long,2025-05-09,2025-06-27,49,333,186.59,175.44,-3712.95,-5.98,Negative,6.2134,Low-Risk,Long-Hold
Seventh Sense Investing,PEN,Long,2025-05-16,2025-06-27,42,100,274.99,257.25,-1774.0,-6.45,Negative,2.7499,Low-Risk,Long-Hold
Seventh Sense Investing,BABA,Long,2025-05-09,2025-07-11,63,530,121.2653,106.91,-7608.3,-11.84,Negative,6.4271,Low-Risk,Long-Hold
Seventh Sense Investing,TGT,Long,2025-05-09,2025-07-11,63,452,97.49,104.31,3082.64,7.0,Positive,4.4065,Low-Risk,Long-Hold
Seventh Sense Investing,PG,Long,2025-05-09,2025-07-11,63,65,158.06,157.34,-46.8,-0.46,Negative,1.0274,Low-Risk,Long-Hold
Seventh Sense Investing,CWH,Long,2025-05-09,2025-07-11,63,3000,14.37,18.49,12360.0,28.67,Positive,4.311,Low-Risk,Long-Hold
Seventh Sense Investing,JPM,Long,2025-06-03,2025-07-18,45,188,263.57,289.52,4878.6,9.85,Positive,4.9551,Low-Risk,Long-Hold
Seventh Sense Investing,AMZN,Long,2025-05-16,2025-07-18,63,99,206.85,225.2,1816.65,8.87,Positive,2.0478,Low-Risk,Long-Hold
Seventh Sense Investing,CRWD,Long,2025-05-16,2025-07-18,63,74,435.03,472.31,2758.72,8.57,Positive,3.2192,Low-Risk,Long-Hold
Seventh Sense Investing,LLY,Long,2025-05-23,2025-07-18,56,70,711.45,763.9,3671.5,7.37,Positive,4.9802,Low-Risk,Long-Hold
Seventh Sense Investing,MAR,Long,2025-05-09,2025-07-18,70,96,259.11,272.5,1285.44,5.17,Positive,2.4875,Low-Risk,Long-Hold
Seventh Sense Investing,AZN,Long,2025-05-09,2025-07-18,70,624,67.96,69.59,1017.12,2.4,Positive,4.2407,Low-Risk,Long-Hold
Seventh Sense Investing,WELL,Long,2025-06-06,2025-07-18,42,415,153.31,157.34,1672.45,2.63,Positive,6.3624,Low-Risk,Long-Hold
Seventh Sense Investing,RIO,Long,2025-06-27,2025-07-18,21,1699,58.49,60.45,3330.04,3.35,Positive,9.9375,High-Risk,Long-Hold
Seventh Sense Investing,LMT,Long,2025-05-16,2025-07-18,63,29,465.8,469.5,107.3,0.79,Positive,1.3508,Low-Risk,Long-Hold
Seventh Sense Investing,KKR,Long,2025-07-11,2025-07-18,7,199,141.0,148.08,1408.92,5.02,Positive,2.8059,Low-Risk,Long-Hold
Seventh Sense Investing,POOL,Long,2025-05-09,2025-07-18,70,102,301.83,301.82,-1.02,-0.0,Negative,3.0787,Low-Risk,Long-Hold
Seventh Sense Investing,CWH,Long,2025-06-03,2025-07-18,45,3414,16.2807,17.5,4162.74,7.49,Positive,5.5582,Low-Risk,Long-Hold
Seventh Sense Investing,ADBE,Long,2025-05-09,2025-07-18,70,323,386.18,367.56,-6014.26,-4.82,Negative,12.4736,High-Risk,Long-Hold
Seventh Sense Investing,COST,Long,2025-05-09,2025-07-18,70,55,1004.61,958.14,-2555.85,-4.63,Negative,5.5254,Low-Risk,Long-Hold
Seventh Sense Investing,DHR,Long,2025-06-27,2025-07-18,21,123,203.5,196.2,-897.9,-3.59,Negative,2.503,Low-Risk,Long-Hold
Seventh Sense Investing,BRK.B,Long,2025-05-16,2025-07-18,63,49,508.49,474.53,-1664.04,-6.68,Negative,2.4916,Low-Risk,Long-Hold
Seventh Sense Investing,LOW,Long,2025-05-09,2025-07-18,70,140,224.29,219.67,-646.8,-2.06,Negative,3.1401,Low-Risk,Long-Hold
Seventh Sense Investing,WMT,Long,2025-05-09,2025-07-18,70,90,96.86,95.06,-162.0,-1.86,Negative,0.8717,Low-Risk,Long-Hold
Seventh Sense Investing,HD,Long,2025-05-09,2025-07-18,70,199,363.5,359.49,-797.99,-1.1,Negative,7.2336,Low-Risk,Long-Hold
Seventh Sense Investing,LYFT,Long,2025-07-11,2025-07-18,7,694,15.18,14.78,-277.6,-2.64,Negative,1.0535,Low-Risk,Long-Hold
Seventh Sense Investing,KMI,Long,2025-05-09,2025-07-18,70,733,27.32,27.68,263.88,1.32,Positive,2.0026,Low-Risk,Long-Hold
Seventh Sense Investing,WPC,Short,2025-06-27,2025-07-18,21,239,62.88,61.34,368.06,2.45,Positive,1.5028,Low-Risk,Long-Hold
Seventh Sense Investing,OPEN,Long,2025-07-21,2025-07-21,0,453948,3.0279,4.21,536601.6,39.04,Positive,137.4519,High-Risk,Short-Hold
Seventh Sense Investing,OPEN,Short,2025-07-21,2025-07-21,0,38019,4.0816,4.02,2340.57,1.51,Positive,15.5177,High-Risk,Short-Hold
Seventh Sense Investing,OPEN,Short,2025-07-21,2025-07-21,0,20634,3.74,3.65,1857.06,2.41,Positive,7.7171,Low-Risk,Short-Hold
Seventh Sense Investing,OPEN,Short,2025-07-21,2025-07-21,0,50000,3.87,3.8,3500.0,1.81,Positive,19.35,High-Risk,Short-Hold
Seventh Sense Investing,OPEN,Short,2025-07-21,2025-07-21,0,60000,3.92,3.89,1800.0,0.77,Positive,23.52,High-Risk,Short-Hold
Seventh Sense Investing,OPEN,Short,2025-07-21,2025-07-21,0,40000,3.9,3.85,2000.0,1.28,Positive,15.6,High-Risk,Short-Hold
Seventh Sense Investing,OPEN,Long,2025-07-21,2025-07-21,0,20000,3.87,3.92,1000.0,1.29,Positive,7.74,Low-Risk,Short-Hold
Seventh Sense Investing,OPEN,Short,2025-07-21,2025-07-21,0,30000,3.97,3.92,1500.0,1.26,Positive,11.91,High-Risk,Short-Hold
Seventh Sense Investing,OPEN,Long,2025-07-21,2025-07-21,0,10000,3.91,3.95,400.0,1.02,Positive,3.91,Low-Risk,Short-Hold
Seventh Sense Investing,OPEN,Long,2025-07-21,2025-07-21,0,20000,3.88,3.98,2000.0,2.58,Positive,7.76,Low-Risk,Short-Hold
Seventh Sense Investing,SBUX,Long,2025-05-09,2025-07-24,82,960,82.41,93.65,10790.4,13.64,Positive,7.9114,Low-Risk,Long-Hold
Seventh Sense Investing,GOOGL,Long,2025-05-09,2025-07-24,82,661,154.09,192.91,25660.02,25.19,Positive,10.1853,High-Risk,Long-Hold
Seventh Sense Investing,ABNB,Long,2025-05-09,2025-07-24,82,599,124.96,141.26,9763.7,13.04,Positive,7.4851,Low-Risk,Long-Hold
Seventh Sense Investing,ZION,Long,2025-05-09,2025-07-24,82,809,46.89,55.78,7192.01,18.96,Positive,3.7934,Low-Risk,Long-Hold
Seventh Sense Investing,SKYW,Long,2025-05-09,2025-07-24,82,419,100.75,109.78,3783.57,8.96,Positive,4.2214,Low-Risk,Long-Hold
Seventh Sense Investing,NVDA,Long,2025-05-09,2025-07-24,82,510,117.35,173.39,28580.4,47.75,Positive,5.9848,Low-Risk,Long-Hold
Seventh Sense Investing,NVDA,Long,2025-06-03,2025-07-24,57,2900,141.33,173.39,92974.0,22.68,Positive,40.9857,High-Risk,Long-Hold
